PartitionKey,RowKey,Timestamp,aangeboden_sinds,achterom,achtertuin,aparte_toiletten,badkamers,badkamervoorzieningen,balkon,bouwjaar,bouwperiode_end,bouwperiode_start,buitenruimte_oppervlakte,cv_ketel,dakterras,energielabel,externe_bergruimte_oppervlakte,frans_balkon,garage_text,gemeente,huisnummer,inhoud,insertion_date,isolatie,kamers,kelder,keurmerken,kosten_koper,ligging,ligging_tuin,looptijd,parkeergelegenheid,patio,periodieke_bijdrage,plaats,postcode,postcode_regio,postcode_wijk,schuur_of_berging,slaapkamers,soort_bouw,soort_dak,soort_woning,specifiek,straat,toegankelijkheid,tuin_rondom,url,verdieping,verkocht,verkoopdatum,verwarming,vliering,voortuin,voorzieningen,vraagprijs,warm_water,woningtype,woonlagen,woonoppervlakte,zijtuin,zolder,zonneterras,zonneterras_breedte,zonneterras_diepte,zonneterras_oppervlakte,inpandige_ruimte_oppervlakte,achtertuin_breedte,achtertuin_diepte,achtertuin_oppervlakte,eigendomssituatie,kosten_erfpacht,perceel_oppervlakte,voortuin_breedte,voortuin_diepte,voortuin_oppervlakte,eind_datum_erfpacht,zijtuin_breedte,zijtuin_diepte,zijtuin_oppervlakte,patio_breedte,patio_diepte,patio_oppervlakte
Utrecht,3583_31_49758764,2016-10-31T08:44:42.381Z,2016-02-26T00:00:00.000Z,false,true,1,2,"ligbad, 2 douches en 2 toiletten",true,1901,1901,1901,22,,false,f,,false,,Utrecht,31,850,2016-10-31T08:44:42.000Z,dakisolatie en gedeeltelijk dubbel glas,7,true,,true,aan rustige weg en in woonwijk,Z,3 weken,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 XC,35,3583,,5,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"herenhuis, tussenwoning",,Nassaustraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49758764-nassaustraat-31/,,true,2016-03-21T00:00:00.000Z,c.v.-ketel,false,false,dakraam en rookkanaal,795000,geiser en elektrische boiler,huis,3,196,false,false,false,,,,65,6,14,84,volle eigendom,0,163,,,,,,,,,,
Utrecht,3583_33_49830366,2016-10-31T08:34:25.407Z,2016-07-23T00:00:00.000Z,false,false,1,2,2 douches en 2 toiletten,false,1910,1910,1910,19,,true,g,,false,,Utrecht,33,410,2016-10-31T08:34:25.000Z,dubbel glas,3,false,,true,aan rustige weg en in woonwijk,Z,3 weken,betaald parkeren en parkeervergunningen,false,30,false,3583 RP,35,3583,,2,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,bovenwoning (appartement),,Vossegatselaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49830366-vossegatselaan-33-bis/,2,true,2016-08-18T00:00:00.000Z,c.v.-ketel en hete lucht verwarming,false,false,tv kabel,375000,c.v.-ketel,appartement,3,114,false,false,true,5.7,2.5,14,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_35_49520329,2016-10-31T09:05:49.846Z,2015-10-16T00:00:00.000Z,false,false,1,1,douche,false,1906,1906,1906,61,,false,g,,false,,Utrecht,35,510,2016-10-31T09:05:50.000Z,gedeeltelijk dubbel glas,5,false,,true,"aan rustige weg, in woonwijk en vrij uitzicht",ZW,6 weken,betaald parkeren en parkeervergunningen,false,90,false,3583 TN,35,3583,,4,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),,Rembrandtkade,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49520329-rembrandtkade-35/,2,true,2015-11-30T00:00:00.000Z,c.v.-ketel,false,false,,525000,c.v.-ketel,appartement,2,152,false,false,true,5,12,60,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_35_49872074,2016-10-31T08:41:58.039Z,2016-06-08T00:00:00.000Z,false,false,1,1,"ligbad, douche en toilet",true,1913,1913,1913,33,,true,,,false,,Utrecht,35,210,2016-10-31T08:41:58.000Z,gedeeltelijk dubbel glas,4,false,,true,aan rustige weg en in woonwijk,ZW,3 weken,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 RP,35,3583,,3,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,bovenwoning (appartement),,Vossegatselaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49872074-vossegatselaan-35-bis/,1,true,2016-06-28T00:00:00.000Z,c.v.-ketel,false,false,,350000,c.v.-ketel,appartement,2,100,false,false,true,5.35,6.1,33,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_36_49512976,2016-10-31T09:07:04.384Z,2015-10-03T00:00:00.000Z,false,true,1,1,"ligbad, douche en toilet",true,1900,1900,1900,2,,false,f,,false,,Utrecht,36,502,2016-10-31T09:07:04.000Z,gedeeltelijk dubbel glas,8,false,,true,gelegen op het noordoosten,NO,7 weken,openbaar parkeren,false,,false,3583 TK,35,3583,,6,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"herenhuis, tussenwoning",,Hendrick,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49512976-hendrick-de-keyserstraat-36/,,true,2015-11-26T00:00:00.000Z,c.v.-ketel,false,false,rookkanaal,650000,c.v.-ketel,huis,3,146,false,false,false,,,,,6,7,42,volle eigendom,0,119,,,,,,,,,,
Utrecht,3583_38_48385310,2016-10-31T09:03:47.414Z,2015-02-14T00:00:00.000Z,false,false,2,1,ligbad en douche,false,1910,1910,1910,36,,true,f,,false,,Utrecht,38,705,2016-10-31T09:03:47.000Z,,8,false,,true,aan rustige weg en in woonwijk,N,7½ maand,,false,,true,3583 JT,35,3583,,5,bestaande bouw,,"herenhuis, tussenwoning",,Johan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-48385310-johan-willem-frisostraat-38/,,true,2015-10-05T00:00:00.000Z,stadsverwarming,false,false,,725000,centrale voorziening,huis,4,185,false,false,false,,,,6,,,,volle eigendom,0,97,,,,,,,,,,
Utrecht,3583_3_49505467,2016-10-31T09:06:26.091Z,2015-09-19T00:00:00.000Z,false,true,3,2,ligbad en 2 douches,true,1906,1906,1906,26,,false,f,,false,,Utrecht,3,885,2016-10-31T09:06:26.000Z,dubbel glas,8,true,,true,in woonwijk en vrij uitzicht,W,6 weken,betaald parkeren en parkeervergunningen,false,,false,3583 HE,35,3583,,5,bestaande bouw,,"herenhuis, verspringend",,Mauritsstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49505467-mauritsstraat-3/,,true,2015-11-03T00:00:00.000Z,,false,false,zonnecollectoren,995000,,huis,3,245,false,false,false,,,,1,5,7.5,38,volle eigendom,0,112,,,,,,,,,,
Utrecht,3583_43_49531720,2016-10-31T09:01:59.303Z,2015-10-26T00:00:00.000Z,true,true,2,1,ligbad,true,1930,1930,1930,10,,false,g,,false,,Utrecht,43,865,2016-10-31T09:01:59.000Z,gedeeltelijk dubbel glas,8,true,,true,"aan rustige weg, in woonwijk en vrij uitzicht",Z,2½ maand,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 XL,35,3583,,7,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"herenhuis, hoekwoning",,Stolberglaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49531720-stolberglaan-43/,,true,2016-01-19T00:00:00.000Z,c.v.-ketel,true,true,rookkanaal,790000,c.v.-ketel,huis,3,196,false,false,false,,,,47,6.5,8.5,55,volle eigendom,0,171,,,,,,,,,,
Utrecht,3583_47_49528231,2016-10-31T09:07:33.428Z,2015-10-12T00:00:00.000Z,false,false,,,,true,1958,1958,1958,5,,false,c,8,false,,Utrecht,47,252,2016-10-31T09:07:33.000Z,dubbel glas,4,false,,true,in woonwijk en vrij uitzicht,,3 weken,,false,226,false,3583 RB,35,3583,inpandig,3,bestaande bouw,,galerijflat (appartement),,Stadionlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49528231-stadionlaan-47/,5,true,2015-11-04T00:00:00.000Z,stadsverwarming,false,false,tv kabel,192500,centrale voorziening,appartement,1,80,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_4_49609852,2016-10-31T09:03:25.086Z,2016-01-07T00:00:00.000Z,true,true,,,,false,1910,1910,1910,,,false,g,11,false,,Utrecht,4,830,2016-10-31T09:03:25.000Z,dakisolatie en gedeeltelijk dubbel glas,9,false,,true,aan rustige weg en vrij uitzicht,Z,-,betaald parkeren en parkeervergunningen,false,,false,3583 TM,35,3583,aangebouwde stenen berging,6,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Rembrandtkade,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49609852-rembrandtkade-4/,,true,2016-01-06T00:00:00.000Z,c.v.-ketel,false,false,,800000,c.v.-ketel,huis,3,209,false,false,false,,,,,5,8,40,volle eigendom,0,175,,,,,,,,,,
Utrecht,3583_4_49657220,2016-10-31T08:58:54.744Z,2015-11-10T00:00:00.000Z,false,true,1,1,ligbad en douche,false,1927,1927,1927,,,false,f,,false,,Utrecht,4,482,2016-10-31T08:58:54.000Z,gedeeltelijk dubbel glas,6,false,,true,aan rustige weg en in woonwijk,ZO,2½ maand,betaald parkeren en parkeervergunningen,false,,false,3583 SN,35,3583,,5,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Paulus,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49657220-paulus-potterstraat-4/,,true,2016-02-08T00:00:00.000Z,c.v.-ketel,false,false,dakraam,559000,c.v.-ketel,huis,3,133,false,false,false,,,,,5,7.5,38,volle eigendom,0,115,,,,,,,,,,
Utrecht,3583_50_49726879,2016-10-31T08:43:23.090Z,2016-04-30T00:00:00.000Z,false,true,,1,douche en toilet,false,1915,1915,1915,,,false,g,5,false,,Utrecht,50,334,2016-10-31T08:43:23.000Z,"muurisolatie, vloerisolatie en dubbel glas",4,false,,true,in woonwijk,O,2 weken,betaald parkeren en parkeervergunningen,false,27,false,3583 AK,35,3583,vrijstaande houten berging,3,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,benedenwoning (appartement),,Adriaen,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49726879-adriaen-van-ostadelaan-50/,0,true,2016-05-17T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,300000,c.v.-ketel,appartement,2,81,false,false,false,,,,,4.16,13.45,56,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_52_49715527,2016-10-31T08:42:46.986Z,2016-04-19T00:00:00.000Z,true,true,2,1,ligbad en douche,false,1908,1908,1908,,,false,f,4,false,,Utrecht,52,533,2016-10-31T08:42:47.000Z,gedeeltelijk dubbel glas,5,false,,true,in woonwijk,O,14 dagen,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 JK,35,3583,vrijstaande houten berging,4,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"herenhuis, tussenwoning",beschermd stads- of dorpsgezicht,Stadhouderslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49715527-stadhouderslaan-52/,,true,2016-05-02T00:00:00.000Z,c.v.-ketel en open haard,false,false,dakraam en rookkanaal,675000,c.v.-ketel,huis,3,142,false,false,false,,,,,4,14,56,volle eigendom,0,125,,,,,,,,,,
Utrecht,3583_57_49725886,2016-10-31T08:43:33.929Z,2016-04-28T00:00:00.000Z,true,true,1,1,"ligbad, douche en toilet",false,1931,1931,1931,,,false,f,5,false,,Utrecht,57,324,2016-10-31T08:43:34.000Z,,4,false,,true,aan rustige weg en in woonwijk,ZW,6 dagen,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 RH,35,3583,vrijstaande stenen berging,2,bestaande bouw,plat dak,"eengezinswoning, tussenwoning",,Pieter,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49725886-pieter-de-hooghstraat-57/,,true,2016-05-03T00:00:00.000Z,c.v.-ketel,false,true,elektra,325000,c.v.-ketel,huis,2,86,false,false,false,,,,,5.37,7.23,39,volle eigendom,0,110,,,,,,,,,,
Utrecht,3583_5_49611008,2016-10-31T08:29:27.103Z,2016-01-23T00:00:00.000Z,false,false,1,1,"ligbad, douche en toilet",false,1913,1913,1913,8,,true,g,,false,,Utrecht,5,260,2016-10-31T08:29:27.000Z,dakisolatie en dubbel glas,4,false,,true,aan rustige weg en in woonwijk,Z,8 maanden,betaald parkeren en parkeervergunningen,false,,false,3583 AN,35,3583,,3,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),,Ferdinand,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49611008-ferdinand-bolstraat-5-bis/,2,true,2016-09-26T00:00:00.000Z,c.v.-ketel,false,false,,269000,c.v.-ketel,appartement,2,90,false,false,true,2,4,8,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_66_49517558,2016-10-31T09:06:31.453Z,2015-10-01T00:00:00.000Z,false,true,2,2,"ligbad, 2 douches en 2 toiletten",false,1903,1903,1903,22,,false,f,,false,,Utrecht,66,704,2016-10-31T09:06:31.000Z,volledig geïsoleerd,7,false,,true,"aan water, aan rustige weg, in woonwijk en vrij uitzicht",O,3 weken,betaald parkeren en parkeervergunningen,false,,false,3583 VN,35,3583,,5,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"herenhuis, tussenwoning",,Frederik,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49517558-frederik-hendrikstraat-66/,,true,2015-10-26T00:00:00.000Z,c.v.-ketel,false,false,"alarminstallatie, mechanische ventilatie, airconditioning en tv kabel",1095000,c.v.-ketel,huis,3,190,false,false,false,,,,,6,12,72,volle eigendom,0,145,,,,,,,,,,
Utrecht,3583_6_49654627,2016-10-31T08:38:26.345Z,2015-11-14T00:00:00.000Z,false,false,,1,douche en toilet,false,1906,1906,1906,7,,false,g,,false,,Utrecht,6,180,2016-10-31T08:38:26.000Z,dakisolatie en vloerisolatie,3,false,,true,"aan rustige weg, in centrum en in woonwijk",,7½ maand,betaald parkeren,false,,false,3583 XE,35,3583,,2,bestaande bouw,,bovenwoning (appartement),,Nassaustraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49654627-nassaustraat-6-d/,3,true,2016-07-08T00:00:00.000Z,c.v.-ketel,false,false,,285000,c.v.-ketel,appartement,3,60,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_6_49696335,2016-10-31T08:57:42.035Z,2015-12-20T00:00:00.000Z,false,true,2,1,ligbad en douche,false,1930,1930,1930,6,,false,c,,false,,Utrecht,6,644,2016-10-31T08:57:42.000Z,"muurisolatie, vloerisolatie en gedeeltelijk dubbel glas",7,false,,true,aan rustige weg en in woonwijk,O,2 weken,,false,,false,3583 VT,35,3583,,6,bestaande bouw,zadeldak bedekt met dakpannen,"herenhuis, tussenwoning",,Graaf,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49696335-graaf-adolfstraat-6/,,true,2016-01-08T00:00:00.000Z,c.v.-ketel,false,false,,650000,c.v.-ketel,huis,2,158,false,true,false,,,,17,5.5,8.5,47,volle eigendom,0,120,,,,,,,,,,
Utrecht,3583_6_49953202,2016-10-31T08:27:39.039Z,2016-08-20T00:00:00.000Z,false,true,1,1,douche,false,1920,1920,1920,,,false,g,7,false,,Utrecht,6,361,2016-10-31T08:27:39.000Z,dakisolatie en dubbel glas,2,false,,true,in woonwijk en beschutte ligging,NW,3 weken,betaald parkeren en parkeervergunningen,false,,false,3583 XE,35,3583,vrijstaande stenen berging,1,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,benedenwoning (appartement),,Nassaustraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49953202-nassaustraat-6-e/,0,true,2016-09-13T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie,369000,c.v.-ketel,appartement,3,83,false,false,false,,,,,3.9,7.95,31,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_72_49587095,2016-10-31T09:05:49.238Z,2015-09-05T00:00:00.000Z,false,false,1,1,douche,true,1930,1930,1930,,,false,e,,false,,Utrecht,72,325,2016-10-31T09:05:49.000Z,dubbel glas,6,false,,true,in woonwijk,,3 maanden,betaald parkeren,false,119,false,3583 AS,35,3583,,4,bestaande bouw,zadeldak,bovenwoning,,Ferdinand,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49587095-ferdinand-bolstraat-72/,,true,2015-12-18T00:00:00.000Z,c.v.-ketel,false,false,,289000,c.v.-ketel,appartement,2,110,false,false,false,,,,5,,,,,,,,,,,,,,,,
Utrecht,3583_74_49885964,2016-10-31T08:46:03.124Z,2016-06-11T00:00:00.000Z,false,true,,,,false,1906,1906,1906,,,false,f,,false,,Utrecht,74,550,2016-10-31T08:46:03.000Z,,7,false,,true,,,-,,false,,false,3583 VP,35,3583,,6,bestaande bouw,,"herenhuis, tussenwoning",,Frederik,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49885964-frederik-hendrikstraat-74/,,true,2016-06-10T00:00:00.000Z,,false,false,,805000,,huis,3,180,false,false,false,,,,,,,,,,127,,,,,,,,,,
Utrecht,3583_76_49764053,2016-10-31T08:35:30.650Z,2016-03-14T00:00:00.000Z,false,true,3,2,ligbad en douche,true,1903,1903,1903,15,,false,f,2,false,,Utrecht,76,661,2016-10-31T08:35:30.000Z,dubbel glas,7,false,,true,"aan water, aan rustige weg, in woonwijk en vrij uitzicht",O,4½ maand,openbaar parkeren en parkeervergunningen,false,,false,3583 VP,35,3583,vrijstaande houten berging,6,bestaande bouw,plat dak bedekt met dakpannen en bitumineuze dakbedekking,"herenhuis, tussenwoning",,Frederik,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49764053-frederik-hendrikstraat-76/,,true,2016-08-10T00:00:00.000Z,"c.v.-ketel, open haard en vloerverwarming gedeeltelijk",false,false,tv kabel,975000,c.v.-ketel,huis,3,170,false,false,false,,,,8,6,10,60,volle eigendom,0,126,,,,,,,,,,
Utrecht,3583_79_49957228,2016-10-31T08:29:48.001Z,2016-08-13T00:00:00.000Z,false,true,1,1,douche,false,1900,1900,1900,,,false,g,,false,,Utrecht,79,230,2016-10-31T08:29:48.000Z,dubbel glas en volledig geïsoleerd,4,false,,true,aan rustige weg en in woonwijk,O,3 weken,betaald parkeren,false,,false,3583 AC,35,3583,,2,bestaande bouw,,benedenwoning (appartement),,Adriaen,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49957228-adriaen-van-ostadelaan-79/,0,true,2016-09-02T00:00:00.000Z,c.v.-ketel,false,false,,249000,c.v.-ketel,appartement,2,64,false,false,false,,,,,4.85,25,121,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_89_49538222,2016-10-31T08:51:18.485Z,2015-10-23T00:00:00.000Z,true,true,2,2,"ligbad, douche en toilet",true,1910,1910,1910,2,,false,f,4,false,,Utrecht,89,1141,2016-10-31T08:51:18.000Z,dakisolatie en gedeeltelijk dubbel glas,9,false,,true,aan rustige weg en in woonwijk,Z,3 maanden,betaald parkeren en parkeervergunningen,false,,false,3583 EH,35,3583,vrijstaande houten berging,6,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Prins,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49538222-prins-hendriklaan-89/,,true,2016-02-03T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,1000000,c.v.-ketel,huis,3,304,false,false,false,,,,15,10.7,9.5,102,volle eigendom,0,278,,,,,,,,,,
Utrecht,3583_89_49711386,2016-10-31T08:30:43.548Z,2016-04-24T00:00:00.000Z,false,true,,1,douche en toilet,false,1913,1913,1913,,,false,g,,false,,Utrecht,89,245,2016-10-31T08:30:43.000Z,gedeeltelijk dubbel glas en voorzetramen,3,false,,true,gelegen op het zuidwesten,ZW,4 maanden,betaald parkeren en parkeervergunningen,false,80,false,3583 AC,35,3583,,2,bestaande bouw,samengesteld dak bedekt met dakpannen,benedenwoning,,Adriaen,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49711386-adriaen-van-ostadelaan-89/,0,true,2016-09-02T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,247500,c.v.-ketel,appartement,2,60,false,false,false,,,,,4.5,10.5,47,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_89_49744639,2016-10-31T08:41:05.365Z,2016-05-26T00:00:00.000Z,false,false,1,1,douche,true,1920,1920,1920,5,,false,,,false,,Utrecht,89,285,2016-10-31T08:41:05.000Z,,3,false,,true,in woonwijk,,3 weken,,false,120,false,3583 AC,35,3583,,2,bestaande bouw,mansarde dak bedekt met dakpannen,bovenwoning (appartement),,Adriaen,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49744639-adriaen-van-ostadelaan-89-bis/,2,true,2016-06-18T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,300000,c.v.-ketel,appartement,2,95,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3583_8_49855176,2016-10-31T08:33:50.588Z,2016-05-27T00:00:00.000Z,false,true,2,2,"ligbad, 2 douches en toilet",true,1906,1906,1906,46,,true,f,,false,,Utrecht,8,897,2016-10-31T08:33:50.000Z,dubbel glas,8,true,,true,in woonwijk,O,13 dagen,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 JH,35,3583,,5,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"herenhuis, tussenwoning",monument,Stadhouderslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49855176-stadhouderslaan-8/,,true,2016-06-08T00:00:00.000Z,stadsverwarming,false,false,schuifpui,895000,,huis,3,197,false,false,false,,,,67,5.7,6.6,38,volle eigendom,0,144,,,,,,,,,,
Utrecht,3583_8_49868244,2016-10-31T08:37:57.582Z,2016-05-28T00:00:00.000Z,false,true,,,,false,1903,1903,1903,17,,true,e,,false,,Utrecht,8,1196,2016-10-31T08:37:57.000Z,dubbel glas,10,true,,true,gelegen op het oosten,O,2 weken,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 GB,35,3583,inpandig,8,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"herenhuis, tussenwoning",,Koningslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49868244-koningslaan-8/,,true,2016-06-16T00:00:00.000Z,stadsverwarming,false,false,,1350000,elektrische boiler,huis,3,338,false,false,false,,,,,6.5,14,91,volle eigendom,0,202,,,,,,,,,,
Utrecht,3583_90_49844902,2016-10-31T08:27:44.843Z,2016-08-11T00:00:00.000Z,false,true,1,1,ligbad en toilet,false,1910,1910,1910,6,,false,f,3,false,,Utrecht,90,440,2016-10-31T08:27:45.000Z,gedeeltelijk dubbel glas,3,false,,true,in woonwijk,O,2 weken,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 JM,35,3583,vrijstaande houten berging,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"herenhuis, tussenwoning",beschermd stads- of dorpsgezicht,Stadhouderslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49844902-stadhouderslaan-90/,,true,2016-08-28T00:00:00.000Z,moederhaard,false,false,mechanische ventilatie en buitenzonwering,495000,geiser,huis,2,111,false,false,false,,,,7,5.5,12,66,volle eigendom,0,128,,,,,,,,,,
Utrecht,3583_95_49759349,2016-10-31T08:55:19.047Z,2016-02-26T00:00:00.000Z,false,true,3,1,douche,true,1909,1909,1909,18,,false,f,,false,,Utrecht,95,780,2016-10-31T08:55:19.000Z,gedeeltelijk dubbel glas,8,true,,true,in woonwijk,W,3 weken,betaald parkeren,false,,false,3583 JG,35,3583,vrijstaande houten berging,5,bestaande bouw,,"herenhuis, tussenwoning",,Stadhouderslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49759349-stadhouderslaan-95/,,true,2016-03-18T00:00:00.000Z,c.v.-ketel en gashaard,false,false,,725000,c.v.-ketel,huis,3,212,false,false,false,,,,7,7,17,119,volle eigendom,0,201,,,,,,,,,,
Utrecht,3583_96_49725904,2016-10-31T08:41:22.807Z,2016-04-26T00:00:00.000Z,false,true,1,2,"ligbad, 2 douches en 2 toiletten",true,1920,1920,1920,12,,true,f,3,false,,Utrecht,96,1017,2016-10-31T08:41:23.000Z,gedeeltelijk dubbel glas,8,true,,true,aan rustige weg en in woonwijk,O,3 weken,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3583 HW,35,3583,vrijstaande houten berging,6,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"herenhuis, tussenwoning",beschermd stads- of dorpsgezicht,Mauritsstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49725904-mauritsstraat-96/,,true,2016-05-20T00:00:00.000Z,"stadsverwarming, open haard en vloerverwarming gedeeltelijk",false,false,"dakraam, buitenzonwering en rookkanaal",1248000,gasboiler,huis,3,246,false,false,false,,,,24,7,15,105,volle eigendom,0,205,,,,,,,,,,
Utrecht,3583_9_49705605,2016-10-31T08:40:59.522Z,2016-04-07T00:00:00.000Z,false,false,,,,true,1958,1958,1958,2,,false,e,11,false,,Utrecht,9,323,2016-10-31T08:40:59.000Z,dubbel glas,4,false,,true,in woonwijk,,7 weken,betaald parkeren,false,,false,3583 RA,35,3583,inpandig,3,bestaande bouw,,galerijflat (appartement),,Stadionlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49705605-stadionlaan-9/,1,true,2016-05-31T00:00:00.000Z,blokverwarming,false,false,"lift, rolluiken, mechanische ventilatie, buitenzonwering, rookkanaal en tv kabel",235000,centrale voorziening,appartement,9,104,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
