voortuin_diepte,inpandige_ruimte_oppervlakte,kamers_text,achtertuin_diepte,postcode,soort_huis,woningtype,voortuin_text,title,eind_datum_erfpacht,cv_ketel,bouwjaar,voorzieningen,aangeboden_sinds,huisnummer,soort_woning,insertion_date,eigendomssituatie_text,ligging_tuin_text,achterom,bouwperiode_text,periodieke_bijdrage_text,badkamervoorzieningen,gelegen_op_text,zonneterras,inpandige_ruimte_text,funda_id,straat,service_kosten_text,keurmerken,patio_diepte,voortuin_oppervlakte,zonneterras_diepte,soort_bouw,zijtuin,zijtuin_oppervlakte,soort_appartement,schuur_of_berging,periodieke_bijdrage,parkeergelegenheid,vliering,balkon_of_dakterras,specifiek,vraagprijs,woonoppervlakte_text,verkoopdatum,zonneterras_text,looptijd,zonneterras_oppervlakte,externe_bergruimte_oppervlakte,inhoud,garage_capaciteit_text,externe_bergruimte_text,bouwperiode_end,garage_capaciteit,isolatie,aangeboden_sinds_text,achtertuin,page_nr,eigendomssituatie,voortuin_breedte,verdieping,zolder,vve_bijdrage_text,buitenruimte_oppervlakte,zonneterras_breedte,voortuin,balkon,aparte_toiletten,verkocht,warm_water,verwarming,kelder,tuin_text,woonoppervlakte,ligging_tuin,tuin_rondom,zijtuin_text,frans_balkon,patio_text,gemeente,dakterras,kamers,achtertuin_oppervlakte,ligging,url,slaapkamers,postcode_regio,perceel_oppervlakte_text,badkamers,garage_text,bouwjaar_text,zijtuin_diepte,id,vraagprijs_text,woonlagen_text,patio_oppervlakte,toegankelijkheid,perceel_oppervlakte,inhoud_text,buitenruimte_text,lasten_text,kosten_koper,badkamers_text,plaats,status,zijtuin_breedte,bouwperiode_start,aanvaarding,verkoopdatum_text,patio_breedte,kosten_erfpacht,achtertuin_text,woonlagen,energielabel_text,achtertuin_breedte,soort_dak,postcode_wijk,energielabel,patio
,,3 kamers (2 slaapkamers),,1015 HE,,appartement,,Verkocht: Nieuwe Leliestraat 170 B 1015 HE Amsterdam [funda],,,1900,tv kabel,2016-04-09 00:00:00,170,bovenwoning (appartement),2016-09-12 12:09:34.576000,volle eigendom  volle eigendom,,False,,,ligbad en douche,3e woonlaag,False,,49707273,Nieuwe,,,,,,bestaande bouw,False,,bovenwoning (appartement),,60.0,betaald parkeren en parkeervergunningen,False,balkon aanwezig en frans balkon aanwezig,,300000.0,52 m²,2016-04-25 00:00:00,,2 weken,,,158.0,,,1900,,dubbel glas,9-4-2016,False,211,volle eigendom,,3,False,€ 60 per maand,5.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,52.0,,False,,True,,Amsterdam,False,3,,"aan rustige weg, in centrum en in woonwijk",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49707273-nieuwe-leliestraat-170-b/,2,10,,1,,1900,,1015_170_49707273,€ 300.000,1 woonlaag,,,,158 m³,5 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1900,,25-4-2016,,0,,1,c,,,1015,c,False
,,3 kamers (2 slaapkamers),,1069 SE,,appartement,,Verkocht: Pieter Calandlaan 1105 1069 SE Amsterdam [funda],2054-09-30 00:00:00,,2006,"lift, mechanische ventilatie en tv kabel",2016-03-26 00:00:00,1105,bovenwoning (appartement),2016-09-12 12:09:34.594000,erfpacht (afgekocht tot 30-9-2054 met optie tot afkopen)  gemeentelijke erfpacht,,False,,,douche,6e woonlaag,False,,49780243,Pieter,,,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,120.0,openbaar parkeren,False,balkon aanwezig,,219000.0,85 m²,2016-04-20 00:00:00,,3 weken,,3.0,267.0,,3 m²,2006,,volledig geïsoleerd,26-3-2016,False,211,erfpacht,,6,False,€ 120 per maand,14.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,85.0,,False,,False,,Amsterdam,False,3,,in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49780243-pieter-calandlaan-1105/,2,10,,1,,2006,,1069_1105_49780243,€ 219.000,1 woonlaag,,,,267 m³,14 m²,afgekocht tot 30-09-2054,True,1 badkamer en 1 apart toilet,False,verkocht,,2006,,20-4-2016,,0,,1,a,,plat dak bedekt met bitumineuze dakbedekking,1069,a,False
,1.0,3 kamers (2 slaapkamers),7.0,1022 AB,"eengezinswoning, tussenwoning",huis,,Verkocht: Nieuwendammerkade 26 e 1022 AB Amsterdam [funda],2100-11-15 00:00:00,,2003,,2016-04-29 00:00:00,26,"eengezinswoning, tussenwoning",2016-09-12 12:09:34.611000,erfpacht (afgekocht tot 15-11-2100 tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  15-11-2100)  volle eigendom,gelegen op het noordoosten,False,,,douche en toilet,,False,1 m²,49728357,Nieuwendammerkade,,,,,,bestaande bouw,False,,,,,openbaar parkeren,False,dakterras aanwezig,,495000.0,115 m²,2016-05-11 00:00:00,,13 dagen,,,435.0,,,2003,,volledig geïsoleerd,29-4-2016,True,211,erfpacht,,,False,,12.0,,False,False,,True,c.v.-ketel,c.v.-ketel,False,achtertuin,115.0,NO,False,,False,,Amsterdam,True,3,35.0,"aan bosrand, aan rustige weg, aan vaarwater en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/huis-49728357-nieuwendammerkade-26-e/,2,10,152 m²,1,parkeerplaats,2003,,1022_26_49728357,€ 495.000,2 woonlagen,,,152.0,435 m³,12 m²,afgekocht tot 15-11-2100,True,1 badkamer,False,verkocht,,2003,,11-5-2016,,0,35 m² (7m diep en 5m breed),2,,5.0,plat dak bedekt met bitumineuze dakbedekking,1022,,False
,,3 kamers (2 slaapkamers),,1092 HC,,appartement,,Verkocht: Transvaalstraat 51 -I 1092 HC Amsterdam [funda],,,1913,,2016-05-21 00:00:00,51,tussenverdieping,2016-09-12 12:09:34.715000,volle eigendom  volle eigendom,,False,,,ligbad en toilet,,False,,49741759,Transvaalstraat,,,,,,bestaande bouw,False,,tussenverdieping,,59.0,,False,,,250000.0,55 m²,2016-06-07 00:00:00,,2 weken,,,154.0,,,1913,,,21-5-2016,False,215,volle eigendom,,,False,€ 59 per maand,12.0,,False,False,,True,,,False,,55.0,,False,,False,,Amsterdam,False,3,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49741759-transvaalstraat-51-i/,2,10,,1,,1913,,1092_51_49741759,€ 250.000,1 woonlaag,,,,154 m³,12 m²,,True,1 badkamer,False,verkocht,,1913,,7-6-2016,,0,,1,,,,1092,,False
,,4 kamers (2 slaapkamers),,1091 PN,,appartement,,Verkocht: Afrikanerplein 5 III 1091 PN Amsterdam [funda],2052-08-31 00:00:00,,1929,tv kabel,2016-04-19 00:00:00,5,bovenwoning (dubbel bovenhuis),2016-09-12 12:09:34.993000,erfpacht (á € 823 per jaar tot einddatum erfpacht)  gemeentelijke erfpacht (einddatum erfpacht:  31-08-2052),gelegen op het noordoosten,False,,,ligbad en douche,4e woonlaag,True,,49717356,Afrikanerplein,,,,,0.05,bestaande bouw,False,,bovenwoning (dubbel bovenhuis),,84.0,betaald parkeren en parkeervergunningen,False,dakterras aanwezig,,450000.0,103 m²,2016-05-10 00:00:00,"25 m² (0,05m diep en 0,06m breed)",3 weken,25.0,,340.0,,,1929,,dubbel glas,19-4-2016,False,211,erfpacht,,4,False,€ 84 per maand,,0.06,False,False,1,True,c.v.-ketel,c.v.-ketel,False,zonneterras,103.0,NO,False,,False,,Amsterdam,True,4,,aan park en aan rustige weg,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49717356-afrikanerplein-5-iii/,2,10,,1,,1929,,1091_5_49717356,€ 450.000,2 woonlagen,,,,340 m³,,€ 823 per jaar,True,1 badkamer en 1 apart toilet,False,verkocht,,1929,,10-5-2016,,823,,2,f,,plat dak bedekt met bitumineuze dakbedekking,1091,f,False
,,3 kamers (2 slaapkamers),,1018 ZC,,appartement,,Verkocht: Alexanderkade 130 1018 ZC Amsterdam [funda],2039-06-01 00:00:00,,1991,"lift, mechanische ventilatie en tv kabel",2016-04-13 00:00:00,130,portiekflat (appartement),2016-09-12 12:09:35.037000,eigendom belast met erfpacht (afgekocht tot 1-6-2039 met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht,,False,,,ligbad,2e woonlaag,False,,49700398,Alexanderkade,,,,,,bestaande bouw,False,,portiekflat (appartement),inpandig,133.0,"openbaar parkeren, betaald parkeren en parkeervergunningen",False,dakterras aanwezig en balkon aanwezig,,385000.0,76 m²,2016-04-28 00:00:00,,2 weken,,4.0,237.0,,4 m²,1991,,,13-4-2016,False,210,erfpacht,,2,False,€ 133 per maand,24.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,76.0,,False,,False,,Amsterdam,True,3,,"aan water, in centrum, in woonwijk, vrij uitzicht en aan vaarwater",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49700398-alexanderkade-130/,2,10,,1,parkeerplaats,1991,,1018_130_49700398,€ 385.000,1 woonlaag,,,,237 m³,24 m²,afgekocht tot 01-06-2039,True,1 badkamer en 1 apart toilet,False,verkocht,,1991,,28-4-2016,,0,,1,c,,plat dak bedekt met bitumineuze dakbedekking,1018,c,False
,,4 kamers (3 slaapkamers),,1069 KE,,appartement,,Verkocht: Johan Hofmanstraat 144 1069 KE Amsterdam [funda],2057-02-15 00:00:00,,2001,"glasvezelkabel, lift, mechanische ventilatie en tv kabel",2016-04-02 00:00:00,144,galerijflat (appartement),2016-09-12 12:09:35.111000,eigendom belast met erfpacht (afgekocht tot 15-2-2057 tot einddatum erfpacht met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  15-02-2057),,False,,,douche,4e woonlaag,False,,49791459,Johan,,giw waarborgcertificaat,,,,bestaande bouw,False,,galerijflat (appartement),box,,openbaar parkeren,False,balkon aanwezig,,260000.0,100 m²,2016-04-15 00:00:00,,14 dagen,,6.0,325.0,,6 m²,2001,,volledig geïsoleerd,2-4-2016,False,210,erfpacht,,4,False,,15.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,100.0,,False,,False,,Amsterdam,False,4,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49791459-johan-hofmanstraat-144/,3,10,,1,,2001-2010,,1069_144_49791459,€ 260.000,1 woonlaag,,,,325 m³,15 m²,afgekocht tot 15-02-2057,True,1 badkamer en 1 apart toilet,False,verkocht,,2001,,15-4-2016,,0,,1,,,plat dak bedekt met bitumineuze dakbedekking,1069,,False
,,3 kamers (2 slaapkamers),,1025 AP,,appartement,,Verkocht: Elpermeer 248 1025 AP Amsterdam [funda],2040-02-16 00:00:00,,1968,lift en tv kabel,2016-02-23 00:00:00,248,bovenwoning (appartement),2016-09-12 12:09:35.131000,eigendom belast met erfpacht (á € 220 per jaar tot einddatum erfpacht)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  16-02-2040),,False,,,douche,7e woonlaag,False,,49755245,Elpermeer,,,,,,bestaande bouw,False,,bovenwoning (appartement),box,200.0,openbaar parkeren,False,balkon aanwezig,,175000.0,84 m²,2016-03-21 00:00:00,,4 weken,,5.0,275.0,,5 m²,1968,,dubbel glas en vloerisolatie,23-2-2016,False,210,erfpacht,,7,False,€ 200 per maand,5.0,,False,True,1,True,centrale voorziening,stadsverwarming,False,,84.0,,False,,False,,Amsterdam,False,3,,"aan park, aan rustige weg, beschutte ligging en in woonwijk",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49755245-elpermeer-248/,2,10,,1,,1968,,1025_248_49755245,€ 175.000,1 woonlaag,,,,275 m³,5 m²,€ 220 per jaar,True,1 badkamer en 1 apart toilet,False,verkocht,,1968,,21-3-2016,,220,,1,e,,plat dak,1025,e,False
,,4 kamers (3 slaapkamers),,1025 ZE,,appartement,,Verkocht: Amerbos 275 1025 ZE Amsterdam [funda],2053-03-01 00:00:00,,1969,lift en tv kabel,2015-12-11 00:00:00,275,galerijflat (appartement),2016-09-12 12:09:35.243000,erfpacht (afgekocht tot 1-3-2053 met optie tot afkopen)  gemeentelijke erfpacht,,False,,,douche,3e woonlaag,False,,49689167,Amerbos,,,,,,bestaande bouw,False,,galerijflat (appartement),box,227.0,openbaar parkeren,False,,,157500.0,87 m²,2016-01-14 00:00:00,,5 weken,,7.0,210.0,,7 m²,1969,,,11-12-2015,False,210,erfpacht,,3,False,€ 227 per maand,12.0,,False,False,,True,centrale voorziening,blokverwarming,False,,87.0,,False,,False,,Amsterdam,False,4,,"aan park, aan rustige weg en in woonwijk",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49689167-amerbos-275/,3,10,,1,,1969,,1025_275_49689167,€ 157.500,1 woonlaag,,,,210 m³,12 m²,afgekocht tot 01-03-2053,True,1 badkamer,False,verkocht,,1969,,14-1-2016,,0,,1,"d 1,79",,plat dak bedekt met bitumineuze dakbedekking,1025,d,False
,,6 kamers (5 slaapkamers),10.0,1064 WJ,"eengezinswoning, tussenwoning",huis,,Verkocht: Uffizilaan 5 1064 WJ Amsterdam [funda],2045-09-30 00:00:00,,1996,mechanische ventilatie en tv kabel,2016-05-02 00:00:00,5,"eengezinswoning, tussenwoning",2016-09-12 12:09:35.385000,eigendom belast met erfpacht (afgekocht tot 30-9-2045 tot einddatum erfpacht met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  30-09-2045),gelegen op het westen bereikbaar via achterom,True,,,stoomcabine en douche,,False,,49729802,Uffizilaan,,,,,,bestaande bouw,False,,,vrijstaande houten berging,,betaald parkeren en parkeervergunningen,False,balkon aanwezig,,400000.0,159 m²,2016-06-06 00:00:00,,5 weken,,7.0,505.0,,7 m²,1996,,volledig geïsoleerd,2-5-2016,True,210,erfpacht,,,False,,6.0,,False,True,2,True,c.v.-ketel,c.v.-ketel,False,achtertuin,159.0,W,False,,False,,Amsterdam,False,6,60.0,"aan rustige weg, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/huis-49729802-uffizilaan-5/,5,10,138 m²,1,,1996,,1064_5_49729802,€ 400.000,3 woonlagen,,,138.0,505 m³,6 m²,afgekocht tot 30-09-2045,True,1 badkamer en 2 aparte toiletten,False,verkocht,,1996,,6-6-2016,,0,60 m² (10m diep en 6m breed),3,b,6.0,plat dak bedekt met bitumineuze dakbedekking,1064,b,False
,,2 kamers (1 slaapkamer),,1091 KG,,appartement,,Verkocht: Beukenplein 14 I 1091 KG Amsterdam [funda],,,1930,tv kabel,2016-04-02 00:00:00,14,bovenwoning (appartement),2016-09-12 12:09:35.568000,volle eigendom  volle eigendom,,False,,,douche en toilet,2e woonlaag,False,,49799030,Beukenplein,,,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,114.0,betaald parkeren en parkeervergunningen,False,balkon aanwezig,,210000.0,46 m²,2016-04-20 00:00:00,,2 weken,,2.0,154.0,,2 m²,1930,,vloerisolatie en dubbel glas,2-4-2016,False,210,volle eigendom,,2,False,€ 114 per maand,5.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,46.0,,False,,False,,Amsterdam,False,2,,in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49799030-beukenplein-14-i/,1,10,,1,,1930,,1091_14_49799030,€ 210.000,1 woonlaag,,,,154 m³,5 m²,,True,1 badkamer,False,verkocht,,1930,,20-4-2016,,0,,1,d,,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,1091,d,False
,,4 kamers (3 slaapkamers),,1082 EW,,appartement,,Verkocht: Koxhorn 27 II 1082 EW Amsterdam [funda],2035-01-15 00:00:00,,1960,,2016-06-01 00:00:00,27,bovenwoning (appartement met open portiek),2016-09-12 12:09:35.613000,erfpacht (á € 131 per jaar tot einddatum erfpacht met optie tot afkopen)  erfpacht (einddatum erfpacht:  15-01-2035),,False,,,ligbad en douche,2e woonlaag,False,,49863656,Koxhorn,,,,,,bestaande bouw,False,,bovenwoning (appartement met open portiek),inpandig,148.0,,False,balkon aanwezig,gedeeltelijk gestoffeerd,274500.0,79 m²,2016-06-09 00:00:00,,9 dagen,,9.0,215.0,,9 m²,1960,,,1-6-2016,False,210,erfpacht,,2,False,€ 148 per maand,7.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,79.0,,False,,False,,Amsterdam,False,4,,"aan rustige weg, open ligging en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49863656-koxhorn-27-ii/,3,10,,1,,1960,,1082_27_49863656,€ 274.500,4 woonlagen,,,,215 m³,7 m²,€ 131 per jaar met optie tot afkopen,True,1 badkamer en 1 apart toilet,False,verkocht,,1960,,9-6-2016,,131,,4,,,,1082,,False
,,2 kamers (1 slaapkamer),,1016 LC,,appartement,,Verkocht: Bloemstraat 36 C 1016 LC Amsterdam [funda],,,2007,mechanische ventilatie,2016-02-09 00:00:00,36,bovenwoning (appartement),2016-09-12 12:09:35.630000,volle eigendom  volle eigendom,,False,,,ligbad en douche,2e woonlaag,False,,49632255,Bloemstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),,67.0,,False,,monumentaal pand en beschermd stads- of dorpsgezicht,295000.0,58 m²,2016-05-04 00:00:00,,2½ maand,,,223.0,,,2007,,"dakisolatie, muurisolatie en vloerisolatie",9-2-2016,False,210,volle eigendom,,2,False,€ 67 per maand,,,False,False,1,True,c.v.-ketel,c.v.-ketel,False,,58.0,,False,,False,,Amsterdam,False,2,,aan rustige weg en in centrum,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49632255-bloemstraat-36-c/,1,10,,2,,2007,,1016_36_49632255,€ 295.000,1 woonlaag,,,,223 m³,,,True,2 badkamers en 1 apart toilet,False,verkocht,,2007,,4-5-2016,,0,,1,g,,,1016,g,False
,1.0,3 kamers (1 slaapkamer),,1094 CG,,appartement,,Verkocht: Borneostraat 17 I 1094 CG Amsterdam [funda],2054-09-30 00:00:00,,1914,mechanische ventilatie en tv kabel,2016-04-23 00:00:00,17,portiekwoning (appartement),2016-09-12 12:09:35.648000,erfpacht (tot einddatum erfpacht met optie tot afkopen)  erfpacht (einddatum erfpacht:  30-09-2054),,False,,,,1e woonlaag,False,1 m²,85177923,Borneostraat,,,,,,bestaande bouw,False,,portiekwoning (appartement),box,59.0,,False,,,189500.0,45 m²,2016-05-22 00:00:00,,4 weken,,6.0,139.0,,6 m²,1914,,volledig geïsoleerd en dubbel glas,23-4-2016,False,210,erfpacht,,1,False,€ 59 per maand,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,45.0,,False,,False,,Amsterdam,False,3,,in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85177923-borneostraat-17-i/,1,10,,,,1914,,1094_17_85177923,€ 189.500,1 woonlaag,,,,139 m³,,,True,,False,verkocht,,1914,,22-5-2016,,0,,1,e,,zadeldak bedekt met dakpannen,1094,e,False
,,5 kamers (4 slaapkamers),,1064 WJ,"eengezinswoning, tussenwoning",huis,,Verkocht: Uffizilaan 1 1064 WJ Amsterdam [funda],,,1991,,2016-02-21 00:00:00,1,"eengezinswoning, tussenwoning",2016-09-12 12:09:35.664000,erfpacht  erfpacht,,False,,,,,False,,49755107,Uffizilaan,,,,,,bestaande bouw,False,,,,,,False,,,395000.0,140 m²,2016-05-12 00:00:00,,2½ maand,,7.0,420.0,,7 m²,1991,,,21-2-2016,True,211,erfpacht,,,False,,28.0,,False,False,,True,c.v.-ketel,,False,achtertuin,140.0,,False,,False,,Amsterdam,False,5,,,http://www.funda.nl/koop/verkocht/amsterdam/huis-49755107-uffizilaan-1/,4,10,136 m²,,,1991-2000,,1064_1_49755107,€ 395.000,3 woonlagen,,,136.0,420 m³,28 m²,,True,,False,verkocht,,1991,,12-5-2016,,,,3,b,,,1064,b,False
,,4 kamers (3 slaapkamers),,1072 GS,,appartement,,Verkocht: Rustenburgerstraat 345 -III 1072 GS Amsterdam [funda],,,1906,mechanische ventilatie en tv kabel,2016-05-27 00:00:00,345,bovenwoning (appartement),2016-09-12 12:09:35.705000,volle eigendom  volle eigendom,,False,,,jacuzzi en douche,3e woonlaag,False,,49869502,Rustenburgerstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),,75.0,,False,balkon aanwezig en frans balkon aanwezig,,599000.0,128 m²,2016-06-06 00:00:00,,11 dagen,,,429.0,,,1906,,dubbel glas,27-5-2016,False,212,volle eigendom,,3,False,€ 75 per maand,6.0,,False,True,2,True,c.v.-ketel,c.v.-ketel,False,,128.0,,False,,True,,Amsterdam,False,4,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49869502-rustenburgerstraat-345-iii/,3,10,,1,,voor 1906,,1072_345_49869502,€ 599.000,2 woonlagen,,,,429 m³,6 m²,,True,1 badkamer en 2 aparte toiletten,False,verkocht,,1906,,6-6-2016,,0,,2,,,,1072,,False
,2.0,3 kamers (2 slaapkamers),,1018 WC,,appartement,,Verkocht: Roetersstraat 2 E 1018 WC Amsterdam [funda],,,1906,"mechanische ventilatie, tv kabel en dakraam",2016-04-29 00:00:00,2,bovenwoning (appartement),2016-09-12 12:09:35.723000,volle eigendom  volle eigendom,,False,,,douche en toilet,4e woonlaag,False,2 m²,49729428,Roetersstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),,131.0,,False,,"monumentaal pand, monument en beschermd stads- of dorpsgezicht",310000.0,55 m²,2016-05-12 00:00:00,,14 dagen,,,166.0,,,1906,,dakisolatie en vloerisolatie,29-4-2016,False,210,volle eigendom,,4,False,€ 131 per maand,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,55.0,,False,,False,,Amsterdam,False,3,,aan water en in centrum,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49729428-roetersstraat-2-e/,2,10,,1,,voor 1906,,1018_2_49729428,€ 310.000,1 woonlaag,,,,166 m³,,,True,1 badkamer,False,verkocht,,1906,,12-5-2016,,0,,1,b,,plat dak bedekt met bitumineuze dakbedekking,1018,b,False
,,3 kamers (2 slaapkamers),5.5,1102 SM,,appartement,,Verkocht: Geelbekstraat 1 1102 SM Amsterdam [funda],2047-09-01 00:00:00,,1998,mechanische ventilatie,2016-04-19 00:00:00,1,benedenwoning (appartement),2016-09-12 12:09:35.824000,eigendom belast met erfpacht (afgekocht tot 1-9-2047 tot einddatum erfpacht met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  01-09-2047),gelegen op het zuidoosten bereikbaar via achterom,True,,,,begane grond,False,,49717788,Geelbekstraat,,,,,,bestaande bouw,False,,benedenwoning (appartement),vrijstaande houten berging,,,False,,,169000.0,110 m²,2016-05-06 00:00:00,,2 weken,,2.0,290.0,,2 m²,1998,,,19-4-2016,True,212,erfpacht,,0,False,,,,False,False,,True,centrale voorziening,stadsverwarming,False,achtertuin,110.0,ZO,False,,False,,Amsterdam,False,3,14.0,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49717788-geelbekstraat-1/,2,11,,,,1998,,1102_1_49717788,€ 169.000,1 woonlaag,,,,290 m³,,afgekocht tot 01-09-2047,True,,False,verkocht,,1998,,6-5-2016,,0,"14 m² (5,5m diep en 2,5m breed)",1,,2.5,plat dak bedekt met bitumineuze dakbedekking,1102,,False
,,3 kamers (2 slaapkamers),,1017 BS,,appartement,,Verkocht: Herengracht 455 -F 1017 BS Amsterdam [funda],,,1906,,2016-04-16 00:00:00,455,bovenwoning (appartement),2016-09-12 12:09:35.847000,volle eigendom  volle eigendom,,False,,,"ligbad, douche en toilet",5e woonlaag,False,,49703951,Herengracht,,,,,,bestaande bouw,False,,bovenwoning (appartement),,200.0,parkeervergunningen,False,,monumentaal pand en gedeeltelijk gestoffeerd,600000.0,79 m²,2016-05-06 00:00:00,,3 weken,,,269.0,,,1906,,,16-4-2016,False,212,volle eigendom,,5,False,€ 200 per maand,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,79.0,,False,,False,,Amsterdam,False,3,,aan vaarwater en vrij uitzicht,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49703951-herengracht-455-f/,2,10,,1,,voor 1906,,1017_455_49703951,€ 600.000,1 woonlaag,,,,269 m³,,,True,1 badkamer,False,verkocht,,1906,,6-5-2016,,0,,1,"d 1,81",,,1017,d,False
,,3 kamers (2 slaapkamers),,1051 RG,,appartement,,Verkocht: Van der Palmkade 83 1051 RG Amsterdam [funda],,,2001,"mechanische ventilatie, tv kabel, lift en schuifpui",2015-11-21 00:00:00,83,maisonnette (appartement),2016-09-12 12:09:35.888000,volle eigendom  volle eigendom  volle eigendom,,False,,,ligbad en toilet,5e woonlaag,False,,49661609,Van,,,,,,bestaande bouw,False,,maisonnette (appartement),box,172.0,,False,balkon aanwezig,,475000.0,98 m²,2016-04-15 00:00:00,,4½ maand,,8.0,346.0,,8 m²,2001,,dubbel glas en volledig geïsoleerd,21-11-2015,False,212,volle eigendom,,5,False,€ 172 per maand,17.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,98.0,,False,,False,,Amsterdam,False,3,,aan vaarwater en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49661609-van-der-palmkade-83/,2,10,,1,parkeerkelder,2001,,1051_83_49661609,€ 475.000,2 woonlagen,,,,346 m³,17 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,2001,,15-4-2016,,0,,2,b,,plat dak,1051,b,False
,,3 kamers (2 slaapkamers),,1057 WG,,appartement,,Verkocht: Marco Polostraat 81 I 1057 WG Amsterdam [funda],2056-04-30 00:00:00,,1906,tv kabel,2016-05-14 00:00:00,81,portiekflat (appartement),2016-09-12 12:09:35.907000,erfpacht (afgekocht tot 30-4-2056 tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  30-04-2056),,False,,,douche en toilet,1e woonlaag,False,,49734636,Marco,,,,,,bestaande bouw,False,,portiekflat (appartement),box,119.0,betaald parkeren,False,balkon aanwezig,,250000.0,56 m²,2016-06-07 00:00:00,,3 weken,,19.0,189.0,,19 m²,1906,,dubbel glas,14-5-2016,False,212,erfpacht,,1,False,€ 119 per maand,6.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,56.0,,False,,False,,Amsterdam,False,3,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49734636-marco-polostraat-81-i/,2,10,,1,,1906-1930,,1057_81_49734636,€ 250.000,1 woonlaag,,,,189 m³,6 m²,afgekocht tot 30-04-2056,True,1 badkamer,False,verkocht,,1906,,7-6-2016,,0,,1,d,,,1057,d,False
,,,,1097 AL,,appartement,,Verkocht: Cornelis Drebbelstraat 8 HS 1097 AL Amsterdam [funda],,,,,,8,,2016-09-12 12:09:35.931000,,,False,,,,,False,,85115355,Cornelis,,,,,,,False,,,,,,False,,,299500.0,,,,,,,,,,,,,,False,209,,,,False,,,,False,False,,True,,,False,,,,False,,False,,Amsterdam,False,,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85115355-cornelis-drebbelstraat-8-hs/,,10,,,,,,1097_8_85115355,€ 299.500,,,,,,,,True,,False,,,,,,,,,,,,,1097,,False
